order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag,order_value,shipping_delay_days,is_high_priority,is_cancelled,is_returned,is_completed,is_shipping_delayed
ORD-500188,2024-01-01,SKU-10170,34,10.34,West,Completed,FC-02,2024-01-02,2024-01-01,Normal,351.56,-1.0,False,False,False,True,False
ORD-500189,2024-01-01,SKU-10355,48,15.93,South,Returned,FC-06,2024-01-05,,Normal,764.64,,False,False,True,False,False
ORD-500190,2024-01-01,SKU-10416,17,82.48,West,Cancelled,FC-04,2024-01-06,,High,1402.16,,True,True,False,False,False
ORD-500191,2024-01-01,SKU-10129,38,137.41,West,Completed,FC-04,2024-01-06,2024-01-05,Normal,5221.58,-1.0,False,False,False,True,False
ORD-500192,2024-01-01,SKU-10422,37,114.78,Northeast,Completed,FC-04,2024-01-04,2024-01-03,High,4246.86,-1.0,True,False,False,True,False
ORD-500193,2024-01-01,SKU-10265,21,70.33,Northeast,Completed,FC-06,2024-01-02,2024-01-03,Normal,1476.93,1.0,False,False,False,True,True
ORD-500194,2024-01-01,SKU-10026,45,92.9,South,Completed,FC-05,2024-01-02,2024-01-01,Normal,4180.5,-1.0,False,False,False,True,False
ORD-500195,2024-01-01,SKU-10147,40,94.63,Northeast,Returned,FC-01,2024-01-05,,High,3785.2,,True,False,True,False,False
ORD-500196,2024-01-01,SKU-10322,31,21.47,Midwest,Cancelled,FC-06,2024-01-03,,Normal,665.57,,False,True,False,False,False
ORD-500197,2024-01-01,SKU-10282,34,74.05,Northeast,Completed,FC-01,2024-01-04,2024-01-05,Normal,2517.7,1.0,False,False,False,True,True
ORD-500198,2024-01-01,SKU-10430,12,123.38,Northeast,Completed,FC-01,2024-01-05,2024-01-04,Normal,1480.56,-1.0,False,False,False,True,False
ORD-500199,2024-01-01,SKU-10078,30,132.11,South,Returned,FC-05,2024-01-02,,Normal,3963.3,,False,False,True,False,False
ORD-500200,2024-01-01,SKU-10212,17,24.43,Northeast,Returned,FC-02,2024-01-06,,Normal,415.31,,False,False,True,False,False
ORD-500201,2024-01-01,SKU-10074,21,97.71,Midwest,Returned,FC-05,2024-01-04,,Normal,2051.91,,False,False,True,False,False
ORD-500202,2024-01-01,SKU-10450,39,24.77,West,Completed,FC-03,2024-01-05,2024-01-05,Normal,966.03,0.0,False,False,False,True,False
ORD-500203,2024-01-01,SKU-10437,38,93.17,South,Returned,FC-05,2024-01-03,,Normal,3540.46,,False,False,True,False,False
ORD-500204,2024-01-01,SKU-10001,30,85.45,South,Completed,FC-05,2024-01-04,2024-01-05,Normal,2563.5,1.0,False,False,False,True,True
ORD-500205,2024-01-01,SKU-10337,34,55.5,Midwest,Returned,FC-04,2024-01-02,,Normal,1887.0,,False,False,True,False,False
ORD-500206,2024-01-01,SKU-10176,24,137.02,Northeast,Completed,FC-04,2024-01-03,2024-01-04,Normal,3288.48,1.0,False,False,False,True,True
ORD-500207,2024-01-01,SKU-10445,17,142.68,Midwest,Completed,FC-05,2024-01-05,2024-01-05,Normal,2425.56,0.0,False,False,False,True,False
ORD-500208,2024-01-01,SKU-10438,17,76.36,West,Returned,FC-03,2024-01-05,,Normal,1298.12,,False,False,True,False,False
ORD-500209,2024-01-01,SKU-10361,20,71.57,Northeast,Returned,FC-06,2024-01-03,,Normal,1431.4,,False,False,True,False,False
ORD-500210,2024-01-01,SKU-10333,6,76.43,Northeast,Completed,FC-01,2024-01-06,2024-01-06,Normal,458.58,0.0,False,False,False,True,False
ORD-500211,2024-01-01,SKU-10494,43,89.05,South,Cancelled,FC-01,2024-01-04,,Normal,3829.15,,False,True,False,False,False
ORD-500212,2024-01-01,SKU-10225,47,23.69,Northeast,Completed,FC-01,2024-01-04,2024-01-04,Normal,1113.43,0.0,False,False,False,True,False
ORD-500213,2024-01-01,SKU-10209,16,97.93,West,Completed,FC-04,2024-01-05,2024-01-07,Normal,1566.88,2.0,False,False,False,True,True
ORD-500214,2024-01-01,SKU-10135,25,135.03,Northeast,Completed,FC-06,2024-01-04,2024-01-05,High,3375.75,1.0,True,False,False,True,True
ORD-500215,2024-01-01,SKU-10168,29,146.1,Northeast,Cancelled,FC-03,2024-01-06,,Normal,4236.9,,False,True,False,False,False
ORD-500216,2024-01-01,SKU-10454,19,124.16,West,Returned,FC-05,2024-01-03,,High,2359.04,,True,False,True,False,False
ORD-500217,2024-01-01,SKU-10323,28,55.4,Midwest,Completed,FC-06,2024-01-06,2024-01-06,High,1551.2,0.0,True,False,False,True,False
ORD-500218,2024-01-01,SKU-10050,1,82.49,Northeast,Completed,FC-02,2024-01-05,2024-01-05,Normal,82.49,0.0,False,False,False,True,False
ORD-500219,2024-01-01,SKU-10462,46,57.82,West,Completed,FC-03,2024-01-03,2024-01-02,Normal,2659.72,-1.0,False,False,False,True,False
ORD-500220,2024-01-01,SKU-10150,27,10.7,South,Completed,FC-04,2024-01-02,2024-01-03,Normal,288.9,1.0,False,False,False,True,True
ORD-500221,2024-01-01,SKU-10271,22,16.86,Midwest,Returned,FC-02,2024-01-04,,Normal,370.92,,False,False,True,False,False
ORD-500222,2024-01-01,SKU-10312,48,13.86,Midwest,Returned,FC-04,2024-01-03,,Normal,665.28,,False,False,True,False,False
ORD-500223,2024-01-01,SKU-10073,36,121.9,Northeast,Completed,FC-06,2024-01-02,2024-01-03,Normal,4388.4,1.0,False,False,False,True,True
ORD-500224,2024-01-01,SKU-10130,15,82.81,Northeast,Completed,FC-03,2024-01-03,2024-01-05,Normal,1242.15,2.0,False,False,False,True,True
ORD-500225,2024-01-01,SKU-10080,23,82.03,Northeast,Completed,FC-03,2024-01-03,2024-01-02,Normal,1886.69,-1.0,False,False,False,True,False
ORD-500226,2024-01-01,SKU-10153,26,10.32,South,Returned,FC-04,2024-01-04,,Normal,268.32,,False,False,True,False,False
ORD-500227,2024-01-01,SKU-10101,7,104.64,Northeast,Returned,FC-01,2024-01-04,,Normal,732.48,,False,False,True,False,False
ORD-500228,2024-01-01,SKU-10292,47,9.42,South,Completed,FC-06,2024-01-03,2024-01-03,Normal,442.74,0.0,False,False,False,True,False
ORD-500229,2024-01-01,SKU-10424,38,82.23,South,Returned,FC-01,2024-01-02,,Normal,3124.74,,False,False,True,False,False
ORD-500230,2024-01-01,SKU-10351,37,31.43,Northeast,Completed,FC-03,2024-01-02,2024-01-01,Normal,1162.91,-1.0,False,False,False,True,False
ORD-500231,2024-01-01,SKU-10117,39,17.93,South,Cancelled,FC-02,2024-01-05,,Normal,699.27,,False,True,False,False,False
ORD-500232,2024-01-01,SKU-10317,25,134.13,Midwest,Completed,FC-06,2024-01-05,2024-01-04,High,3353.25,-1.0,True,False,False,True,False
ORD-500233,2024-01-01,SKU-10321,4,56.49,South,Completed,FC-04,2024-01-02,2024-01-01,High,225.96,-1.0,True,False,False,True,False
ORD-500234,2024-01-01,SKU-10186,18,17.6,West,Completed,FC-03,2024-01-03,2024-01-04,Normal,316.8,1.0,False,False,False,True,True
ORD-500235,2024-01-01,SKU-10212,8,90.05,Midwest,Completed,FC-02,2024-01-05,2024-01-06,Normal,720.4,1.0,False,False,False,True,True
ORD-500236,2024-01-01,SKU-10448,42,46.15,South,Completed,FC-02,2024-01-05,2024-01-05,Normal,1938.3,0.0,False,False,False,True,False
ORD-500237,2024-01-01,SKU-10422,34,40.43,South,Returned,FC-06,2024-01-04,,Normal,1374.62,,False,False,True,False,False
ORD-500238,2024-01-01,SKU-10411,45,52.9,Northeast,Completed,FC-01,2024-01-02,2024-01-01,Normal,2380.5,-1.0,False,False,False,True,False
ORD-500239,2024-01-01,SKU-10494,22,37.67,Northeast,Completed,FC-05,2024-01-05,2024-01-05,Normal,828.74,0.0,False,False,False,True,False
ORD-500240,2024-01-01,SKU-10404,11,17.74,West,Returned,FC-03,2024-01-02,,Normal,195.14,,False,False,True,False,False
ORD-500241,2024-01-01,SKU-10232,3,81.05,South,Completed,FC-05,2024-01-06,2024-01-08,Normal,243.15,2.0,False,False,False,True,True
ORD-500242,2024-01-01,SKU-10326,24,21.25,West,Completed,FC-06,2024-01-03,2024-01-05,Normal,510.0,2.0,False,False,False,True,True
ORD-500243,2024-01-01,SKU-10012,28,138.02,South,Cancelled,FC-05,2024-01-02,,Normal,3864.56,,False,True,False,False,False
ORD-500244,2024-01-01,SKU-10032,30,29.78,South,Returned,FC-06,2024-01-04,,Normal,893.4,,False,False,True,False,False
ORD-500245,2024-01-01,SKU-10071,2,85.73,West,Completed,FC-03,2024-01-03,2024-01-04,Normal,171.46,1.0,False,False,False,True,True
ORD-500246,2024-01-01,SKU-10059,45,116.58,Midwest,Completed,FC-05,2024-01-03,2024-01-03,Normal,5246.1,0.0,False,False,False,True,False
ORD-500247,2024-01-01,SKU-10232,4,66.69,Northeast,Completed,FC-05,2024-01-02,2024-01-04,Normal,266.76,2.0,False,False,False,True,True
ORD-500248,2024-01-01,SKU-10079,49,81.83,West,Returned,FC-04,2024-01-02,,Normal,4009.67,,False,False,True,False,False
ORD-500249,2024-01-01,SKU-10480,26,116.33,West,Completed,FC-06,2024-01-06,2024-01-06,Normal,3024.58,0.0,False,False,False,True,False
ORD-500250,2024-01-01,SKU-10227,11,140.14,Midwest,Returned,FC-03,2024-01-06,,High,1541.54,,True,False,True,False,False
ORD-500251,2024-01-01,SKU-10351,43,91.11,South,Completed,FC-01,2024-01-03,2024-01-05,Normal,3917.73,2.0,False,False,False,True,True
ORD-500252,2024-01-01,SKU-10097,10,84.55,Northeast,Completed,FC-01,2024-01-03,2024-01-05,Normal,845.5,2.0,False,False,False,True,True
ORD-500253,2024-01-01,SKU-10328,2,51.74,West,Cancelled,FC-01,2024-01-03,,Normal,103.48,,False,True,False,False,False
ORD-500254,2024-01-01,SKU-10124,20,41.92,Midwest,Completed,FC-01,2024-01-06,2024-01-05,Normal,838.4,-1.0,False,False,False,True,False
ORD-500255,2024-01-01,SKU-10283,17,21.92,Midwest,Completed,FC-02,2024-01-04,2024-01-04,Normal,372.64,0.0,False,False,False,True,False
ORD-500256,2024-01-01,SKU-10075,31,139.78,West,Cancelled,FC-03,2024-01-05,,Normal,4333.18,,False,True,False,False,False
ORD-500257,2024-01-01,SKU-10074,44,64.24,South,Completed,FC-02,2024-01-06,2024-01-08,Normal,2826.56,2.0,False,False,False,True,True
ORD-500258,2024-01-01,SKU-10443,11,141.06,Midwest,Completed,FC-01,2024-01-05,2024-01-06,Normal,1551.66,1.0,False,False,False,True,True
ORD-500259,2024-01-01,SKU-10403,35,139.34,South,Completed,FC-01,2024-01-05,2024-01-07,Normal,4876.9,2.0,False,False,False,True,True
ORD-500260,2024-01-01,SKU-10026,29,25.27,Northeast,Completed,FC-05,2024-01-02,2024-01-01,Normal,732.83,-1.0,False,False,False,True,False
ORD-500261,2024-01-01,SKU-10032,14,120.93,Northeast,Returned,FC-03,2024-01-04,,Normal,1693.02,,False,False,True,False,False
ORD-500262,2024-01-01,SKU-10055,21,32.03,Midwest,Returned,FC-05,2024-01-04,,High,672.63,,True,False,True,False,False
ORD-500263,2024-01-01,SKU-10401,14,80.84,South,Cancelled,FC-04,2024-01-05,,Normal,1131.76,,False,True,False,False,False
ORD-500264,2024-01-01,SKU-10015,25,132.19,Northeast,Completed,FC-04,2024-01-02,2024-01-02,Normal,3304.75,0.0,False,False,False,True,False
ORD-500265,2024-01-01,SKU-10055,40,70.53,Northeast,Returned,FC-01,2024-01-04,,Normal,2821.2,,False,False,True,False,False
ORD-500266,2024-01-01,SKU-10164,38,83.27,Midwest,Cancelled,FC-01,2024-01-02,,Normal,3164.26,,False,True,False,False,False
ORD-500267,2024-01-01,SKU-10319,25,56.53,South,Cancelled,FC-04,2024-01-03,,Normal,1413.25,,False,True,False,False,False
ORD-500268,2024-01-01,SKU-10271,14,14.66,Northeast,Completed,FC-05,2024-01-04,2024-01-05,Normal,205.24,1.0,False,False,False,True,True
ORD-500269,2024-01-01,SKU-10050,6,141.28,Midwest,Completed,FC-04,2024-01-04,2024-01-06,Normal,847.68,2.0,False,False,False,True,True
ORD-500270,2024-01-01,SKU-10116,42,25.19,South,Returned,FC-04,2024-01-06,,Normal,1057.98,,False,False,True,False,False
ORD-500271,2024-01-01,SKU-10373,33,82.35,South,Completed,FC-04,2024-01-04,2024-01-06,Normal,2717.55,2.0,False,False,False,True,True
ORD-500272,2024-01-01,SKU-10130,29,26.99,Midwest,Completed,FC-06,2024-01-02,2024-01-01,Normal,782.71,-1.0,False,False,False,True,False
ORD-500273,2024-01-01,SKU-10034,37,117.89,West,Completed,FC-01,2024-01-02,2024-01-02,Normal,4361.93,0.0,False,False,False,True,False
ORD-500274,2024-01-01,SKU-10381,4,87.63,Midwest,Completed,FC-05,2024-01-03,2024-01-02,High,350.52,-1.0,True,False,False,True,False
ORD-500275,2024-01-01,SKU-10489,10,54.6,South,Cancelled,FC-06,2024-01-06,,Normal,546.0,,False,True,False,False,False
ORD-500276,2024-01-01,SKU-10181,31,59.93,West,Returned,FC-03,2024-01-06,,Normal,1857.83,,False,False,True,False,False
ORD-500277,2024-01-01,SKU-10180,24,92.57,Midwest,Completed,FC-02,2024-01-06,2024-01-08,Normal,2221.68,2.0,False,False,False,True,True
ORD-500278,2024-01-01,SKU-10114,5,75.52,South,Completed,FC-05,2024-01-05,2024-01-07,Normal,377.6,2.0,False,False,False,True,True
ORD-500279,2024-01-01,SKU-10390,45,109.41,Midwest,Completed,FC-04,2024-01-04,2024-01-05,Normal,4923.45,1.0,False,False,False,True,True
ORD-500280,2024-01-01,SKU-10498,36,83.7,West,Cancelled,FC-05,2024-01-04,,Normal,3013.2,,False,True,False,False,False
ORD-500281,2024-01-01,SKU-10424,27,55.13,West,Completed,FC-02,2024-01-04,2024-01-04,Normal,1488.51,0.0,False,False,False,True,False
ORD-500282,2024-01-01,SKU-10390,10,54.67,South,Completed,FC-03,2024-01-03,2024-01-03,High,546.7,0.0,True,False,False,True,False
ORD-500283,2024-01-01,SKU-10445,43,27.24,Northeast,Completed,FC-01,2024-01-06,2024-01-08,Normal,1171.32,2.0,False,False,False,True,True
ORD-500284,2024-01-01,SKU-10324,18,93.66,West,Completed,FC-06,2024-01-05,2024-01-06,Normal,1685.88,1.0,False,False,False,True,True
ORD-500285,2024-01-01,SKU-10192,12,19.82,Northeast,Returned,FC-03,2024-01-05,,Normal,237.84,,False,False,True,False,False
ORD-500286,2024-01-01,SKU-10159,5,138.76,West,Completed,FC-01,2024-01-03,2024-01-02,Normal,693.8,-1.0,False,False,False,True,False
ORD-500287,2024-01-01,SKU-10386,28,59.29,West,Cancelled,FC-06,2024-01-02,,High,1660.12,,True,True,False,False,False
ORD-500288,2024-01-01,SKU-10226,29,20.12,Northeast,Returned,FC-05,2024-01-02,,Normal,583.48,,False,False,True,False,False
ORD-500289,2024-01-01,SKU-10139,22,137.05,West,Completed,FC-03,2024-01-02,2024-01-02,Normal,3015.1,0.0,False,False,False,True,False
ORD-500290,2024-01-01,SKU-10145,37,147.8,Northeast,Cancelled,FC-05,2024-01-05,,Normal,5468.6,,False,True,False,False,False
ORD-500291,2024-01-01,SKU-10023,23,138.52,Northeast,Completed,FC-05,2024-01-04,2024-01-06,High,3185.96,2.0,True,False,False,True,True
ORD-500292,2024-01-01,SKU-10104,15,62.86,Midwest,Completed,FC-02,2024-01-02,2024-01-01,Normal,942.9,-1.0,False,False,False,True,False
ORD-500293,2024-01-01,SKU-10148,9,34.81,West,Completed,FC-01,2024-01-02,2024-01-01,Normal,313.29,-1.0,False,False,False,True,False
ORD-500294,2024-01-01,SKU-10220,26,53.36,Midwest,Completed,FC-04,2024-01-05,2024-01-04,Normal,1387.36,-1.0,False,False,False,True,False
ORD-500295,2024-01-01,SKU-10117,26,138.38,South,Cancelled,FC-01,2024-01-03,,Normal,3597.88,,False,True,False,False,False
ORD-500296,2024-01-01,SKU-10379,7,55.31,Northeast,Completed,FC-01,2024-01-03,2024-01-04,Normal,387.17,1.0,False,False,False,True,True
ORD-500297,2024-01-01,SKU-10039,17,90.12,Northeast,Completed,FC-05,2024-01-04,2024-01-06,Normal,1532.04,2.0,False,False,False,True,True
ORD-500298,2024-01-01,SKU-10327,24,88.76,South,Returned,FC-01,2024-01-05,,Normal,2130.24,,False,False,True,False,False
ORD-500299,2024-01-01,SKU-10494,6,9.91,Midwest,Completed,FC-05,2024-01-02,2024-01-01,Normal,59.46,-1.0,False,False,False,True,False
ORD-500300,2024-01-01,SKU-10353,29,89.19,West,Completed,FC-04,2024-01-03,2024-01-05,Normal,2586.51,2.0,False,False,False,True,True
ORD-500301,2024-01-01,SKU-10124,21,79.7,Northeast,Returned,FC-05,2024-01-02,,High,1673.7,,True,False,True,False,False
ORD-500302,2024-01-01,SKU-10445,20,71.55,South,Completed,FC-02,2024-01-05,2024-01-05,Normal,1431.0,0.0,False,False,False,True,False
ORD-500303,2024-01-01,SKU-10086,22,17.38,West,Completed,FC-05,2024-01-06,2024-01-08,Normal,382.36,2.0,False,False,False,True,True
ORD-500304,2024-01-01,SKU-10463,49,48.44,South,Completed,FC-06,2024-01-06,2024-01-06,Normal,2373.56,0.0,False,False,False,True,False
ORD-500305,2024-01-01,SKU-10330,23,66.88,Midwest,Completed,FC-01,2024-01-04,2024-01-04,Normal,1538.24,0.0,False,False,False,True,False
ORD-500306,2024-01-01,SKU-10101,32,72.89,Midwest,Completed,FC-06,2024-01-02,2024-01-01,High,2332.48,-1.0,True,False,False,True,False
ORD-500307,2024-01-01,SKU-10487,29,73.45,Northeast,Returned,FC-05,2024-01-04,,Normal,2130.05,,False,False,True,False,False
ORD-500308,2024-01-01,SKU-10229,18,47.64,South,Cancelled,FC-06,2024-01-04,,Normal,857.52,,False,True,False,False,False
ORD-500309,2024-01-01,SKU-10225,47,81.51,Northeast,Completed,FC-04,2024-01-05,2024-01-04,Normal,3830.97,-1.0,False,False,False,True,False
ORD-500310,2024-01-01,SKU-10407,30,86.15,West,Completed,FC-03,2024-01-05,2024-01-04,Normal,2584.5,-1.0,False,False,False,True,False
ORD-500311,2024-01-01,SKU-10158,8,129.96,Northeast,Returned,FC-01,2024-01-04,,High,1039.68,,True,False,True,False,False
ORD-500312,2024-01-01,SKU-10425,32,44.48,West,Completed,FC-06,2024-01-04,2024-01-04,Normal,1423.36,0.0,False,False,False,True,False
ORD-500313,2024-01-01,SKU-10437,34,64.27,Northeast,Completed,FC-04,2024-01-05,2024-01-07,Normal,2185.18,2.0,False,False,False,True,True
ORD-500314,2024-01-01,SKU-10488,7,100.54,Northeast,Completed,FC-05,2024-01-02,2024-01-01,Normal,703.78,-1.0,False,False,False,True,False
ORD-500315,2024-01-01,SKU-10164,3,38.51,Northeast,Cancelled,FC-05,2024-01-04,,Normal,115.53,,False,True,False,False,False
ORD-500316,2024-01-01,SKU-10031,8,20.1,West,Returned,FC-03,2024-01-06,,Normal,160.8,,False,False,True,False,False
ORD-500317,2024-01-01,SKU-10043,3,133.68,Midwest,Cancelled,FC-01,2024-01-05,,Normal,401.04,,False,True,False,False,False
ORD-500318,2024-01-01,SKU-10224,47,109.52,Midwest,Returned,FC-03,2024-01-04,,Normal,5147.44,,False,False,True,False,False
ORD-500319,2024-01-01,SKU-10144,32,148.37,Northeast,Returned,FC-03,2024-01-04,,Normal,4747.84,,False,False,True,False,False
ORD-500320,2024-01-01,SKU-10026,16,62.59,West,Completed,FC-03,2024-01-06,2024-01-06,High,1001.44,0.0,True,False,False,True,False
ORD-500321,2024-01-01,SKU-10347,21,63.93,South,Returned,FC-03,2024-01-03,,Normal,1342.53,,False,False,True,False,False
ORD-500322,2024-01-01,SKU-10336,7,96.82,Midwest,Cancelled,FC-03,2024-01-02,,High,677.74,,True,True,False,False,False
ORD-500323,2024-01-01,SKU-10339,23,127.98,South,Completed,FC-03,2024-01-06,2024-01-07,Normal,2943.54,1.0,False,False,False,True,True
ORD-500324,2024-01-01,SKU-10357,36,98.22,Midwest,Returned,FC-05,2024-01-03,,Normal,3535.92,,False,False,True,False,False
ORD-500325,2024-01-01,SKU-10043,2,137.04,Northeast,Completed,FC-06,2024-01-06,2024-01-08,Normal,274.08,2.0,False,False,False,True,True
ORD-500326,2024-01-01,SKU-10416,11,42.62,West,Completed,FC-06,2024-01-03,2024-01-04,Normal,468.82,1.0,False,False,False,True,True
ORD-500327,2024-01-01,SKU-10260,23,9.96,West,Completed,FC-03,2024-01-05,2024-01-04,Normal,229.08,-1.0,False,False,False,True,False
ORD-500328,2024-01-01,SKU-10486,37,64.36,South,Completed,FC-04,2024-01-02,2024-01-02,Normal,2381.32,0.0,False,False,False,True,False
ORD-500329,2024-01-01,SKU-10070,44,36.83,West,Completed,FC-03,2024-01-03,2024-01-03,Normal,1620.52,0.0,False,False,False,True,False
ORD-500330,2024-01-01,SKU-10051,44,25.32,West,Cancelled,FC-06,2024-01-03,,Normal,1114.08,,False,True,False,False,False
ORD-500331,2024-01-01,SKU-10392,30,75.68,Midwest,Cancelled,FC-05,2024-01-02,,Normal,2270.4,,False,True,False,False,False
ORD-500332,2024-01-01,SKU-10083,17,43.96,Midwest,Completed,FC-06,2024-01-03,2024-01-02,Normal,747.32,-1.0,False,False,False,True,False
ORD-500333,2024-01-01,SKU-10210,25,42.39,Midwest,Completed,FC-04,2024-01-04,2024-01-04,Normal,1059.75,0.0,False,False,False,True,False
ORD-500334,2024-01-01,SKU-10385,4,24.18,Midwest,Returned,FC-05,2024-01-06,,Normal,96.72,,False,False,True,False,False
ORD-500335,2024-01-01,SKU-10494,45,105.23,Midwest,Returned,FC-03,2024-01-06,,Normal,4735.35,,False,False,True,False,False
ORD-500336,2024-01-01,SKU-10292,11,124.27,Northeast,Returned,FC-03,2024-01-06,,Normal,1366.97,,False,False,True,False,False
ORD-500337,2024-01-01,SKU-10257,42,88.59,Northeast,Cancelled,FC-02,2024-01-03,,Normal,3720.78,,False,True,False,False,False
ORD-500338,2024-01-01,SKU-10410,17,63.76,Midwest,Cancelled,FC-03,2024-01-03,,High,1083.92,,True,True,False,False,False
ORD-500339,2024-01-01,SKU-10246,12,34.93,West,Completed,FC-06,2024-01-03,2024-01-03,Normal,419.16,0.0,False,False,False,True,False
ORD-500340,2024-01-01,SKU-10435,21,43.23,South,Completed,FC-01,2024-01-04,2024-01-06,Normal,907.83,2.0,False,False,False,True,True
ORD-500341,2024-01-01,SKU-10139,34,92.07,Midwest,Returned,FC-04,2024-01-02,,High,3130.38,,True,False,True,False,False
ORD-500342,2024-01-01,SKU-10466,7,88.13,Northeast,Completed,FC-03,2024-01-02,2024-01-02,Normal,616.91,0.0,False,False,False,True,False
ORD-500343,2024-01-01,SKU-10212,21,60.56,Northeast,Completed,FC-05,2024-01-03,2024-01-03,Normal,1271.76,0.0,False,False,False,True,False
ORD-500344,2024-01-01,SKU-10197,2,29.11,South,Completed,FC-02,2024-01-04,2024-01-03,High,58.22,-1.0,True,False,False,True,False
ORD-500345,2024-01-01,SKU-10476,36,116.79,South,Completed,FC-02,2024-01-06,2024-01-05,Normal,4204.44,-1.0,False,False,False,True,False
ORD-500346,2024-01-01,SKU-10146,11,46.86,Midwest,Returned,FC-06,2024-01-05,,Normal,515.46,,False,False,True,False,False
ORD-500347,2024-01-01,SKU-10315,49,109.62,West,Completed,FC-01,2024-01-04,2024-01-04,Normal,5371.38,0.0,False,False,False,True,False
ORD-500348,2024-01-01,SKU-10427,34,62.51,Northeast,Completed,FC-01,2024-01-06,2024-01-08,Normal,2125.34,2.0,False,False,False,True,True
ORD-500349,2024-01-01,SKU-10121,33,44.14,West,Completed,FC-01,2024-01-05,2024-01-06,Normal,1456.62,1.0,False,False,False,True,True
