order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag
ORD-500250,2024-01-01,SKU-10227,11,140.14,Midwest,Returned,FC-03,2024-01-06,,High
ORD-500251,2024-01-01,SKU-10351,43,91.11,South,Completed,FC-01,2024-01-03,2024-01-05,Normal
ORD-500252,2024-01-01,SKU-10097,10,84.55,Northeast,Completed,FC-01,2024-01-03,2024-01-05,Normal
ORD-500253,2024-01-01,SKU-10328,2,51.74,West,Cancelled,FC-01,2024-01-03,,Normal
ORD-500254,2024-01-01,SKU-10124,20,41.92,Midwest,Completed,FC-01,2024-01-06,2024-01-05,Normal
ORD-500255,2024-01-01,SKU-10283,17,21.92,Midwest,Completed,FC-02,2024-01-04,2024-01-04,Normal
ORD-500256,2024-01-01,SKU-10075,31,139.78,West,Cancelled,FC-03,2024-01-05,,Normal
ORD-500257,2024-01-01,SKU-10074,44,64.24,South,Completed,FC-02,2024-01-06,2024-01-08,Normal
ORD-500258,2024-01-01,SKU-10443,11,141.06,Midwest,Completed,FC-01,2024-01-05,2024-01-06,Normal
ORD-500259,2024-01-01,SKU-10403,35,139.34,South,Completed,FC-01,2024-01-05,2024-01-07,Normal
ORD-500260,2024-01-01,SKU-10026,29,25.27,Northeast,Completed,FC-05,2024-01-02,2024-01-01,Normal
ORD-500261,2024-01-01,SKU-10032,14,120.93,Northeast,Returned,FC-03,2024-01-04,,Normal
ORD-500262,2024-01-01,SKU-10055,21,32.03,Midwest,Returned,FC-05,2024-01-04,,High
ORD-500263,2024-01-01,SKU-10401,14,80.84,South,Cancelled,FC-04,2024-01-05,,Normal
ORD-500264,2024-01-01,SKU-10015,25,132.19,Northeast,Completed,FC-04,2024-01-02,2024-01-02,Normal
ORD-500265,2024-01-01,SKU-10055,40,70.53,Northeast,Returned,FC-01,2024-01-04,,Normal
ORD-500266,2024-01-01,SKU-10164,38,83.27,Midwest,Cancelled,FC-01,2024-01-02,,Normal
ORD-500267,2024-01-01,SKU-10319,25,56.53,South,Cancelled,FC-04,2024-01-03,,Normal
ORD-500268,2024-01-01,SKU-10271,14,14.66,Northeast,Completed,FC-05,2024-01-04,2024-01-05,Normal
ORD-500269,2024-01-01,SKU-10050,6,141.28,Midwest,Completed,FC-04,2024-01-04,2024-01-06,Normal
ORD-500270,2024-01-01,SKU-10116,42,25.19,South,Returned,FC-04,2024-01-06,,Normal
ORD-500271,2024-01-01,SKU-10373,33,82.35,South,Completed,FC-04,2024-01-04,2024-01-06,Normal
ORD-500272,2024-01-01,SKU-10130,29,26.99,Midwest,Completed,FC-06,2024-01-02,2024-01-01,Normal
ORD-500273,2024-01-01,SKU-10034,37,117.89,West,Completed,FC-01,2024-01-02,2024-01-02,Normal
ORD-500274,2024-01-01,SKU-10381,4,87.63,Midwest,Completed,FC-05,2024-01-03,2024-01-02,High
ORD-500275,2024-01-01,SKU-10489,10,54.6,South,Cancelled,FC-06,2024-01-06,,Normal
ORD-500276,2024-01-01,SKU-10181,31,59.93,West,Returned,FC-03,2024-01-06,,Normal
ORD-500277,2024-01-01,SKU-10180,24,92.57,Midwest,Completed,FC-02,2024-01-06,2024-01-08,Normal
ORD-500278,2024-01-01,SKU-10114,5,75.52,South,Completed,FC-05,2024-01-05,2024-01-07,Normal
ORD-500279,2024-01-01,SKU-10390,45,109.41,Midwest,Completed,FC-04,2024-01-04,2024-01-05,Normal
ORD-500280,2024-01-01,SKU-10498,36,83.7,West,Cancelled,FC-05,2024-01-04,,Normal
ORD-500281,2024-01-01,SKU-10424,27,55.13,West,Completed,FC-02,2024-01-04,2024-01-04,Normal
ORD-500282,2024-01-01,SKU-10390,10,54.67,South,Completed,FC-03,2024-01-03,2024-01-03,High
ORD-500283,2024-01-01,SKU-10445,43,27.24,Northeast,Completed,FC-01,2024-01-06,2024-01-08,Normal
ORD-500284,2024-01-01,SKU-10324,18,93.66,West,Completed,FC-06,2024-01-05,2024-01-06,Normal
ORD-500285,2024-01-01,SKU-10192,12,19.82,Northeast,Returned,FC-03,2024-01-05,,Normal
ORD-500286,2024-01-01,SKU-10159,5,138.76,West,Completed,FC-01,2024-01-03,2024-01-02,Normal
ORD-500287,2024-01-01,SKU-10386,28,59.29,West,Cancelled,FC-06,2024-01-02,,High
ORD-500288,2024-01-01,SKU-10226,29,20.12,Northeast,Returned,FC-05,2024-01-02,,Normal
ORD-500289,2024-01-01,SKU-10139,22,137.05,West,Completed,FC-03,2024-01-02,2024-01-02,Normal
ORD-500290,2024-01-01,SKU-10145,37,147.8,Northeast,Cancelled,FC-05,2024-01-05,,Normal
ORD-500291,2024-01-01,SKU-10023,23,138.52,Northeast,Completed,FC-05,2024-01-04,2024-01-06,High
ORD-500292,2024-01-01,SKU-10104,15,62.86,Midwest,Completed,FC-02,2024-01-02,2024-01-01,Normal
ORD-500293,2024-01-01,SKU-10148,9,34.81,West,Completed,FC-01,2024-01-02,2024-01-01,Normal
ORD-500294,2024-01-01,SKU-10220,26,53.36,Midwest,Completed,FC-04,2024-01-05,2024-01-04,Normal
ORD-500295,2024-01-01,SKU-10117,26,138.38,South,Cancelled,FC-01,2024-01-03,,Normal
ORD-500296,2024-01-01,SKU-10379,7,55.31,Northeast,Completed,FC-01,2024-01-03,2024-01-04,Normal
ORD-500297,2024-01-01,SKU-10039,17,90.12,Northeast,Completed,FC-05,2024-01-04,2024-01-06,Normal
ORD-500298,2024-01-01,SKU-10327,24,88.76,South,Returned,FC-01,2024-01-05,,Normal
ORD-500299,2024-01-01,SKU-10494,6,9.91,Midwest,Completed,FC-05,2024-01-02,2024-01-01,Normal
ORD-500300,2024-01-01,SKU-10353,29,89.19,West,Completed,FC-04,2024-01-03,2024-01-05,Normal
ORD-500301,2024-01-01,SKU-10124,21,79.7,Northeast,Returned,FC-05,2024-01-02,,High
ORD-500302,2024-01-01,SKU-10445,20,71.55,South,Completed,FC-02,2024-01-05,2024-01-05,Normal
ORD-500303,2024-01-01,SKU-10086,22,17.38,West,Completed,FC-05,2024-01-06,2024-01-08,Normal
ORD-500304,2024-01-01,SKU-10463,49,48.44,South,Completed,FC-06,2024-01-06,2024-01-06,Normal
ORD-500305,2024-01-01,SKU-10330,23,66.88,Midwest,Completed,FC-01,2024-01-04,2024-01-04,Normal
ORD-500306,2024-01-01,SKU-10101,32,72.89,Midwest,Completed,FC-06,2024-01-02,2024-01-01,High
ORD-500307,2024-01-01,SKU-10487,29,73.45,Northeast,Returned,FC-05,2024-01-04,,Normal
ORD-500308,2024-01-01,SKU-10229,18,47.64,South,Cancelled,FC-06,2024-01-04,,Normal
ORD-500309,2024-01-01,SKU-10225,47,81.51,Northeast,Completed,FC-04,2024-01-05,2024-01-04,Normal
ORD-500310,2024-01-01,SKU-10407,30,86.15,West,Completed,FC-03,2024-01-05,2024-01-04,Normal
ORD-500311,2024-01-01,SKU-10158,8,129.96,Northeast,Returned,FC-01,2024-01-04,,High
ORD-500312,2024-01-01,SKU-10425,32,44.48,West,Completed,FC-06,2024-01-04,2024-01-04,Normal
ORD-500313,2024-01-01,SKU-10437,34,64.27,Northeast,Completed,FC-04,2024-01-05,2024-01-07,Normal
ORD-500314,2024-01-01,SKU-10488,7,100.54,Northeast,Completed,FC-05,2024-01-02,2024-01-01,Normal
ORD-500315,2024-01-01,SKU-10164,3,38.51,Northeast,Cancelled,FC-05,2024-01-04,,Normal
ORD-500316,2024-01-01,SKU-10031,8,20.1,West,Returned,FC-03,2024-01-06,,Normal
ORD-500317,2024-01-01,SKU-10043,3,133.68,Midwest,Cancelled,FC-01,2024-01-05,,Normal
ORD-500318,2024-01-01,SKU-10224,47,109.52,Midwest,Returned,FC-03,2024-01-04,,Normal
ORD-500319,2024-01-01,SKU-10144,32,148.37,Northeast,Returned,FC-03,2024-01-04,,Normal
ORD-500320,2024-01-01,SKU-10026,16,62.59,West,Completed,FC-03,2024-01-06,2024-01-06,High
ORD-500321,2024-01-01,SKU-10347,21,63.93,South,Returned,FC-03,2024-01-03,,Normal
ORD-500322,2024-01-01,SKU-10336,7,96.82,Midwest,Cancelled,FC-03,2024-01-02,,High
ORD-500323,2024-01-01,SKU-10339,23,127.98,South,Completed,FC-03,2024-01-06,2024-01-07,Normal
ORD-500324,2024-01-01,SKU-10357,36,98.22,Midwest,Returned,FC-05,2024-01-03,,Normal
ORD-500325,2024-01-01,SKU-10043,2,137.04,Northeast,Completed,FC-06,2024-01-06,2024-01-08,Normal
ORD-500326,2024-01-01,SKU-10416,11,42.62,West,Completed,FC-06,2024-01-03,2024-01-04,Normal
ORD-500327,2024-01-01,SKU-10260,23,9.96,West,Completed,FC-03,2024-01-05,2024-01-04,Normal
ORD-500328,2024-01-01,SKU-10486,37,64.36,South,Completed,FC-04,2024-01-02,2024-01-02,Normal
ORD-500329,2024-01-01,SKU-10070,44,36.83,West,Completed,FC-03,2024-01-03,2024-01-03,Normal
ORD-500330,2024-01-01,SKU-10051,44,25.32,West,Cancelled,FC-06,2024-01-03,,Normal
ORD-500331,2024-01-01,SKU-10392,30,75.68,Midwest,Cancelled,FC-05,2024-01-02,,Normal
ORD-500332,2024-01-01,SKU-10083,17,43.96,Midwest,Completed,FC-06,2024-01-03,2024-01-02,Normal
ORD-500333,2024-01-01,SKU-10210,25,42.39,Midwest,Completed,FC-04,2024-01-04,2024-01-04,Normal
ORD-500334,2024-01-01,SKU-10385,4,24.18,Midwest,Returned,FC-05,2024-01-06,,Normal
ORD-500335,2024-01-01,SKU-10494,45,105.23,Midwest,Returned,FC-03,2024-01-06,,Normal
ORD-500336,2024-01-01,SKU-10292,11,124.27,Northeast,Returned,FC-03,2024-01-06,,Normal
ORD-500337,2024-01-01,SKU-10257,42,88.59,Northeast,Cancelled,FC-02,2024-01-03,,Normal
ORD-500338,2024-01-01,SKU-10410,17,63.76,Midwest,Cancelled,FC-03,2024-01-03,,High
ORD-500339,2024-01-01,SKU-10246,12,34.93,West,Completed,FC-06,2024-01-03,2024-01-03,Normal
ORD-500340,2024-01-01,SKU-10435,21,43.23,South,Completed,FC-01,2024-01-04,2024-01-06,Normal
ORD-500341,2024-01-01,SKU-10139,34,92.07,Midwest,Returned,FC-04,2024-01-02,,High
ORD-500342,2024-01-01,SKU-10466,7,88.13,Northeast,Completed,FC-03,2024-01-02,2024-01-02,Normal
ORD-500343,2024-01-01,SKU-10212,21,60.56,Northeast,Completed,FC-05,2024-01-03,2024-01-03,Normal
ORD-500344,2024-01-01,SKU-10197,2,29.11,South,Completed,FC-02,2024-01-04,2024-01-03,High
ORD-500345,2024-01-01,SKU-10476,36,116.79,South,Completed,FC-02,2024-01-06,2024-01-05,Normal
ORD-500346,2024-01-01,SKU-10146,11,46.86,Midwest,Returned,FC-06,2024-01-05,,Normal
ORD-500347,2024-01-01,SKU-10315,49,109.62,West,Completed,FC-01,2024-01-04,2024-01-04,Normal
ORD-500348,2024-01-01,SKU-10427,34,62.51,Northeast,Completed,FC-01,2024-01-06,2024-01-08,Normal
ORD-500349,2024-01-01,SKU-10121,33,44.14,West,Completed,FC-01,2024-01-05,2024-01-06,Normal
ORD-500350,2024-01-01,SKU-10327,35,127.02,Northeast,Cancelled,FC-01,2024-01-02,,Normal
ORD-500351,2024-01-01,SKU-10463,45,27.43,West,Returned,FC-06,2024-01-02,,Normal
ORD-500352,2024-01-01,SKU-10123,26,73.76,South,Completed,FC-04,2024-01-02,2024-01-01,High
ORD-500353,2024-01-01,SKU-10180,40,110.59,Northeast,Completed,FC-02,2024-01-02,2024-01-01,Normal
ORD-500354,2024-01-01,SKU-10043,43,91.75,South,Cancelled,FC-01,2024-01-02,,Normal
ORD-500355,2024-01-01,SKU-10278,39,16.01,West,Cancelled,FC-04,2024-01-03,,Normal
ORD-500356,2024-01-01,SKU-10022,37,5.34,South,Returned,FC-03,2024-01-04,,Normal
ORD-500357,2024-01-01,SKU-10182,30,5.76,South,Completed,FC-02,2024-01-05,2024-01-06,Normal
ORD-500358,2024-01-01,SKU-10321,37,18.28,South,Completed,FC-02,2024-01-04,2024-01-03,High
ORD-500359,2024-01-01,SKU-10279,17,142.78,Midwest,Completed,FC-06,2024-01-02,2024-01-03,Normal
ORD-500360,2024-01-01,SKU-10356,12,83.58,Midwest,Returned,FC-02,2024-01-04,,High
ORD-500361,2024-01-01,SKU-10397,8,97.65,West,Returned,FC-03,2024-01-02,,Normal
ORD-500362,2024-01-01,SKU-10405,23,109.99,West,Completed,FC-03,2024-01-02,2024-01-02,Normal
ORD-500363,2024-01-01,SKU-10263,25,98.77,Northeast,Returned,FC-03,2024-01-04,,High
ORD-500364,2024-01-01,SKU-10331,26,12.48,South,Completed,FC-03,2024-01-03,2024-01-04,Normal
ORD-500365,2024-01-01,SKU-10024,32,107.31,South,Completed,FC-01,2024-01-02,2024-01-03,Normal
ORD-500366,2024-01-01,SKU-10223,26,87.35,Northeast,Returned,FC-04,2024-01-03,,Normal
ORD-500367,2024-01-01,SKU-10095,7,9.92,Northeast,Returned,FC-03,2024-01-06,,Normal
ORD-500368,2024-01-01,SKU-10265,7,48.12,West,Completed,FC-06,2024-01-03,2024-01-04,Normal
ORD-500369,2024-01-01,SKU-10220,23,120.32,Midwest,Cancelled,FC-05,2024-01-05,,Normal
ORD-500370,2024-01-01,SKU-10052,39,71.0,South,Completed,FC-06,2024-01-04,2024-01-04,Normal
ORD-500371,2024-01-01,SKU-10228,39,10.37,Northeast,Cancelled,FC-02,2024-01-04,,Normal
ORD-500372,2024-01-01,SKU-10179,44,22.48,West,Returned,FC-06,2024-01-03,,Normal
ORD-500373,2024-01-01,SKU-10180,3,105.96,Northeast,Cancelled,FC-03,2024-01-03,,Normal
ORD-500374,2024-01-01,SKU-10405,23,14.48,West,Completed,FC-06,2024-01-02,2024-01-04,Normal
ORD-500375,2024-01-01,SKU-10186,29,100.94,Midwest,Cancelled,FC-01,2024-01-06,,Normal
ORD-500376,2024-01-01,SKU-10311,18,80.42,West,Returned,FC-02,2024-01-06,,High
ORD-500377,2024-01-01,SKU-10398,42,132.12,South,Completed,FC-04,2024-01-03,2024-01-04,Normal
ORD-500378,2024-01-01,SKU-10016,35,131.16,Midwest,Cancelled,FC-06,2024-01-04,,Normal
ORD-500379,2024-01-01,SKU-10189,13,81.7,Northeast,Completed,FC-01,2024-01-04,2024-01-05,Normal
ORD-500380,2024-01-01,SKU-10271,39,6.38,Northeast,Completed,FC-03,2024-01-06,2024-01-06,Normal
ORD-500381,2024-01-01,SKU-10127,49,63.28,West,Completed,FC-06,2024-01-06,2024-01-08,Normal
ORD-500382,2024-01-01,SKU-10265,16,131.68,West,Returned,FC-03,2024-01-02,,Normal
ORD-500383,2024-01-01,SKU-10360,10,18.3,Midwest,Returned,FC-05,2024-01-05,,Normal
ORD-500384,2024-01-01,SKU-10469,5,111.18,Midwest,Returned,FC-01,2024-01-02,,Normal
ORD-500385,2024-01-01,SKU-10037,3,72.76,Midwest,Returned,FC-06,2024-01-03,,Normal
ORD-500386,2024-01-01,SKU-10044,4,108.76,South,Completed,FC-06,2024-01-06,2024-01-05,High
ORD-500387,2024-01-01,SKU-10277,48,7.59,South,Completed,FC-02,2024-01-02,2024-01-03,Normal
ORD-500388,2024-01-01,SKU-10474,49,61.79,South,Completed,FC-05,2024-01-05,2024-01-07,Normal
ORD-500389,2024-01-01,SKU-10102,37,119.02,Midwest,Completed,FC-04,2024-01-04,2024-01-06,High
ORD-500390,2024-01-01,SKU-10283,6,147.44,South,Cancelled,FC-04,2024-01-04,,Normal
ORD-500391,2024-01-01,SKU-10282,13,148.43,West,Completed,FC-01,2024-01-05,2024-01-07,Normal
ORD-500392,2024-01-01,SKU-10367,8,141.7,Northeast,Returned,FC-04,2024-01-06,,Normal
ORD-500393,2024-01-01,SKU-10037,45,22.45,South,Completed,FC-06,2024-01-04,2024-01-04,High
ORD-500394,2024-01-01,SKU-10238,26,10.33,South,Cancelled,FC-02,2024-01-03,,Normal
ORD-500395,2024-01-01,SKU-10399,3,124.8,Midwest,Cancelled,FC-02,2024-01-06,,Normal
ORD-500396,2024-01-01,SKU-10466,5,96.32,West,Completed,FC-05,2024-01-02,2024-01-01,Normal
ORD-500397,2024-01-01,SKU-10084,35,91.6,South,Completed,FC-06,2024-01-02,2024-01-01,Normal
ORD-500398,2024-01-01,SKU-10485,42,79.71,South,Cancelled,FC-01,2024-01-03,,Normal
ORD-500399,2024-01-01,SKU-10325,17,27.31,South,Cancelled,FC-02,2024-01-04,,Normal
ORD-500400,2024-01-01,SKU-10314,38,95.33,West,Cancelled,FC-05,2024-01-06,,Normal
ORD-500401,2024-01-01,SKU-10303,47,10.06,Midwest,Cancelled,FC-02,2024-01-05,,Normal
ORD-500402,2024-01-01,SKU-10368,14,129.72,South,Cancelled,FC-05,2024-01-04,,High
ORD-500403,2024-01-01,SKU-10442,41,61.72,West,Completed,FC-01,2024-01-04,2024-01-06,Normal
ORD-500404,2024-01-01,SKU-10394,29,133.87,South,Cancelled,FC-06,2024-01-02,,Normal
ORD-500405,2024-01-01,SKU-10292,34,130.01,West,Returned,FC-04,2024-01-02,,Normal
ORD-500406,2024-01-01,SKU-10279,15,100.01,South,Completed,FC-04,2024-01-06,2024-01-07,Normal
ORD-500407,2024-01-01,SKU-10413,34,64.23,South,Returned,FC-04,2024-01-04,,High
ORD-500408,2024-01-01,SKU-10030,5,12.07,Northeast,Completed,FC-04,2024-01-03,2024-01-03,Normal
ORD-500409,2024-01-01,SKU-10104,37,36.93,Midwest,Completed,FC-03,2024-01-06,2024-01-08,Normal
ORD-500410,2024-01-01,SKU-10163,5,148.76,Northeast,Completed,FC-02,2024-01-03,2024-01-05,Normal
ORD-500411,2024-01-01,SKU-10263,45,74.69,West,Cancelled,FC-03,2024-01-06,,Normal
ORD-500412,2024-01-01,SKU-10062,3,55.43,Northeast,Completed,FC-02,2024-01-03,2024-01-05,Normal
ORD-500413,2024-01-01,SKU-10025,27,130.35,Northeast,Completed,FC-05,2024-01-02,2024-01-02,Normal
ORD-500414,2024-01-01,SKU-10492,24,120.63,South,Completed,FC-05,2024-01-05,2024-01-04,Normal
ORD-500415,2024-01-01,SKU-10097,48,107.71,Northeast,Completed,FC-05,2024-01-04,2024-01-03,Normal
ORD-500416,2024-01-01,SKU-10450,25,139.86,Northeast,Completed,FC-01,2024-01-05,2024-01-06,High
ORD-500417,2024-01-01,SKU-10201,27,114.14,Northeast,Cancelled,FC-02,2024-01-06,,Normal
ORD-500418,2024-01-01,SKU-10180,43,144.39,West,Completed,FC-03,2024-01-02,2024-01-03,Normal
ORD-500419,2024-01-01,SKU-10451,31,124.74,South,Returned,FC-05,2024-01-03,,High
ORD-500420,2024-01-01,SKU-10055,32,53.59,Midwest,Returned,FC-03,2024-01-03,,Normal
ORD-500421,2024-01-01,SKU-10391,36,85.65,South,Returned,FC-01,2024-01-06,,Normal
ORD-500422,2024-01-01,SKU-10291,29,42.51,Midwest,Cancelled,FC-03,2024-01-03,,Normal
ORD-500423,2024-01-01,SKU-10037,32,17.19,Northeast,Returned,FC-05,2024-01-04,,Normal
ORD-500424,2024-01-01,SKU-10319,49,86.18,West,Cancelled,FC-02,2024-01-03,,Normal
ORD-500425,2024-01-01,SKU-10201,24,123.71,South,Completed,FC-05,2024-01-04,2024-01-04,Normal
ORD-500426,2024-01-01,SKU-10386,7,83.48,Midwest,Completed,FC-05,2024-01-03,2024-01-04,Normal
ORD-500427,2024-01-01,SKU-10256,28,96.73,West,Completed,FC-01,2024-01-06,2024-01-05,Normal
ORD-500428,2024-01-01,SKU-10170,22,140.9,Northeast,Returned,FC-02,2024-01-05,,Normal
ORD-500429,2024-01-01,SKU-10263,4,48.64,South,Completed,FC-05,2024-01-02,2024-01-04,Normal
ORD-500430,2024-01-01,SKU-10201,22,107.74,South,Cancelled,FC-05,2024-01-02,,Normal
ORD-500431,2024-01-01,SKU-10424,22,95.03,Northeast,Cancelled,FC-06,2024-01-04,,Normal
ORD-500432,2024-01-01,SKU-10243,18,131.37,South,Completed,FC-03,2024-01-06,2024-01-08,Normal
ORD-500433,2024-01-01,SKU-10213,36,98.9,South,Cancelled,FC-06,2024-01-05,,Normal
ORD-500434,2024-01-01,SKU-10322,12,8.57,Northeast,Completed,FC-03,2024-01-04,2024-01-03,Normal
ORD-500435,2024-01-01,SKU-10400,6,58.92,Midwest,Cancelled,FC-06,2024-01-04,,High
ORD-500436,2024-01-01,SKU-10245,11,104.08,Northeast,Completed,FC-02,2024-01-03,2024-01-03,Normal
ORD-500437,2024-01-01,SKU-10124,46,72.94,West,Completed,FC-02,2024-01-05,2024-01-04,High
ORD-500438,2024-01-01,SKU-10160,35,70.45,Midwest,Returned,FC-04,2024-01-06,,Normal
ORD-500439,2024-01-01,SKU-10210,29,48.26,Northeast,Cancelled,FC-06,2024-01-03,,Normal
ORD-500440,2024-01-01,SKU-10361,47,103.67,Midwest,Completed,FC-05,2024-01-04,2024-01-05,Normal
ORD-500441,2024-01-01,SKU-10339,3,142.88,Northeast,Returned,FC-03,2024-01-05,,Normal
ORD-500442,2024-01-01,SKU-10235,28,111.03,South,Cancelled,FC-05,2024-01-06,,Normal
ORD-500443,2024-01-01,SKU-10395,20,62.65,Northeast,Completed,FC-02,2024-01-02,2024-01-01,Normal
ORD-500444,2024-01-01,SKU-10142,3,50.23,South,Cancelled,FC-02,2024-01-03,,Normal
ORD-500445,2024-01-01,SKU-10152,38,38.34,Midwest,Completed,FC-06,2024-01-06,2024-01-07,Normal
ORD-500446,2024-01-01,SKU-10162,49,99.49,South,Returned,FC-05,2024-01-05,,Normal
ORD-500447,2024-01-01,SKU-10407,18,130.33,South,Completed,FC-01,2024-01-04,2024-01-06,Normal
ORD-500448,2024-01-01,SKU-10278,46,34.54,Northeast,Returned,FC-03,2024-01-06,,Normal
ORD-500449,2024-01-01,SKU-10411,8,116.78,South,Completed,FC-01,2024-01-03,2024-01-05,Normal
ORD-500450,2024-01-01,SKU-10365,7,95.8,South,Completed,FC-04,2024-01-05,2024-01-04,Normal
ORD-500451,2024-01-01,SKU-10382,24,138.52,Midwest,Returned,FC-02,2024-01-04,,Normal
ORD-500452,2024-01-01,SKU-10138,20,120.5,South,Cancelled,FC-02,2024-01-02,,Normal
ORD-500453,2024-01-01,SKU-10379,30,22.01,Midwest,Cancelled,FC-02,2024-01-02,,High
ORD-500454,2024-01-01,SKU-10463,44,40.89,Midwest,Cancelled,FC-06,2024-01-02,,Normal
ORD-500455,2024-01-01,SKU-10051,38,37.7,South,Returned,FC-06,2024-01-05,,Normal
ORD-500456,2024-01-01,SKU-10348,22,89.39,West,Completed,FC-05,2024-01-06,2024-01-06,Normal
ORD-500457,2024-01-01,SKU-10080,24,67.82,Northeast,Returned,FC-04,2024-01-06,,Normal
ORD-500458,2024-01-01,SKU-10387,17,6.68,South,Completed,FC-03,2024-01-03,2024-01-03,Normal
ORD-500459,2024-01-01,SKU-10464,18,74.59,Midwest,Completed,FC-05,2024-01-04,2024-01-03,Normal
ORD-500460,2024-01-01,SKU-10435,25,129.72,Midwest,Completed,FC-04,2024-01-02,2024-01-04,Normal
ORD-500461,2024-01-01,SKU-10090,11,74.67,Northeast,Completed,FC-04,2024-01-02,2024-01-01,Normal
ORD-500462,2024-01-01,SKU-10383,12,148.07,West,Completed,FC-01,2024-01-05,2024-01-07,Normal
ORD-500463,2024-01-01,SKU-10308,33,86.15,South,Completed,FC-03,2024-01-03,2024-01-05,Normal
ORD-500464,2024-01-01,SKU-10328,33,80.07,Northeast,Cancelled,FC-02,2024-01-02,,Normal
ORD-500465,2024-01-01,SKU-10239,41,55.84,Midwest,Completed,FC-01,2024-01-02,2024-01-01,Normal
ORD-500466,2024-01-01,SKU-10374,26,62.55,South,Returned,FC-06,2024-01-03,,Normal
ORD-500467,2024-01-01,SKU-10377,38,87.29,South,Completed,FC-05,2024-01-03,2024-01-03,Normal
ORD-500468,2024-01-01,SKU-10098,15,34.02,Northeast,Completed,FC-04,2024-01-05,2024-01-04,Normal
ORD-500469,2024-01-01,SKU-10044,40,97.28,West,Returned,FC-02,2024-01-04,,Normal
ORD-500470,2024-01-01,SKU-10244,6,91.24,Midwest,Completed,FC-01,2024-01-02,2024-01-03,Normal
ORD-500471,2024-01-01,SKU-10120,31,83.49,South,Returned,FC-03,2024-01-03,,Normal
ORD-500472,2024-01-01,SKU-10370,12,131.29,West,Cancelled,FC-03,2024-01-03,,Normal
ORD-500473,2024-01-01,SKU-10354,28,121.25,West,Completed,FC-06,2024-01-04,2024-01-05,Normal
ORD-500474,2024-01-01,SKU-10157,7,100.82,Northeast,Completed,FC-06,2024-01-05,2024-01-05,Normal
ORD-500475,2024-01-01,SKU-10458,22,70.59,West,Completed,FC-06,2024-01-04,2024-01-05,Normal
ORD-500476,2024-01-01,SKU-10151,41,28.78,Midwest,Completed,FC-02,2024-01-04,2024-01-04,Normal
ORD-500477,2024-01-01,SKU-10244,12,40.83,Northeast,Completed,FC-06,2024-01-06,2024-01-05,Normal
ORD-500478,2024-01-01,SKU-10191,45,94.28,Northeast,Returned,FC-05,2024-01-04,,Normal
ORD-500479,2024-01-01,SKU-10422,46,53.85,Midwest,Completed,FC-06,2024-01-06,2024-01-07,Normal
ORD-500480,2024-01-01,SKU-10447,32,77.24,Northeast,Completed,FC-05,2024-01-03,2024-01-03,Normal
ORD-500481,2024-01-01,SKU-10039,18,99.72,West,Cancelled,FC-01,2024-01-06,,Normal
ORD-500482,2024-01-01,SKU-10462,32,83.66,Midwest,Cancelled,FC-05,2024-01-04,,Normal
ORD-500483,2024-01-01,SKU-10084,3,16.82,Northeast,Completed,FC-01,2024-01-04,2024-01-05,Normal
ORD-500484,2024-01-01,SKU-10367,29,65.67,Northeast,Cancelled,FC-01,2024-01-02,,Normal
ORD-500485,2024-01-01,SKU-10228,7,72.08,Northeast,Completed,FC-02,2024-01-06,2024-01-07,Normal
ORD-500486,2024-01-01,SKU-10233,24,66.7,West,Cancelled,FC-05,2024-01-05,,Normal
ORD-500487,2024-01-01,SKU-10413,28,58.8,West,Completed,FC-04,2024-01-05,2024-01-07,Normal
ORD-500488,2024-01-01,SKU-10001,24,83.78,West,Completed,FC-01,2024-01-04,2024-01-06,Normal
ORD-500489,2024-01-01,SKU-10358,41,68.6,West,Completed,FC-01,2024-01-06,2024-01-06,Normal
ORD-500490,2024-01-01,SKU-10241,36,131.65,South,Completed,FC-04,2024-01-03,2024-01-05,Normal
ORD-500491,2024-01-01,SKU-10069,6,99.98,South,Returned,FC-04,2024-01-04,,Normal
ORD-500492,2024-01-01,SKU-10469,12,60.66,Northeast,Returned,FC-01,2024-01-03,,Normal
ORD-500493,2024-01-01,SKU-10338,40,126.22,Midwest,Cancelled,FC-06,2024-01-02,,Normal
ORD-500494,2024-01-01,SKU-10060,35,117.52,Northeast,Completed,FC-05,2024-01-05,2024-01-07,Normal
ORD-500495,2024-01-01,SKU-10114,30,31.05,West,Completed,FC-03,2024-01-05,2024-01-05,Normal
ORD-500496,2024-01-01,SKU-10368,14,79.33,Northeast,Cancelled,FC-05,2024-01-06,,Normal
ORD-500497,2024-01-01,SKU-10117,5,15.02,Northeast,Completed,FC-03,2024-01-02,2024-01-02,Normal
ORD-500498,2024-01-01,SKU-10096,47,90.97,West,Completed,FC-06,2024-01-02,2024-01-04,Normal
ORD-500499,2024-01-01,SKU-10392,2,18.81,Midwest,Completed,FC-02,2024-01-02,2024-01-03,High
ORD-500500,2024-01-01,SKU-10304,25,145.56,Northeast,Completed,FC-05,2024-01-03,2024-01-04,Normal
ORD-500501,2024-01-01,SKU-10446,37,6.31,Midwest,Completed,FC-06,2024-01-02,2024-01-04,High
ORD-500502,2024-01-01,SKU-10224,12,23.98,Midwest,Completed,FC-01,2024-01-06,2024-01-07,Normal
