date,sku,supplier_id,inventory_level,reorder_point,reorder_qty,on_order_qty,lead_time_days
2024-01-01,SKU-10441,SUP-217,214,259,1162,1162,5
2024-01-01,SKU-10442,SUP-218,2420,666,1277,0,11
2024-01-01,SKU-10443,SUP-238,606,452,1579,0,11
2024-01-01,SKU-10444,SUP-213,990,298,648,0,11
2024-01-01,SKU-10445,SUP-245,1155,462,1603,0,14
2024-01-01,SKU-10446,SUP-221,695,751,1284,1284,7
2024-01-01,SKU-10447,SUP-213,1349,420,1319,0,6
2024-01-01,SKU-10448,SUP-243,151,684,1267,1267,5
2024-01-01,SKU-10449,SUP-240,2565,725,954,0,7
2024-01-01,SKU-10450,SUP-216,2049,709,1706,0,4
2024-01-01,SKU-10451,SUP-232,1609,670,1946,0,7
2024-01-01,SKU-10452,SUP-231,2190,412,741,0,7
2024-01-01,SKU-10453,SUP-216,2337,507,682,0,7
2024-01-01,SKU-10454,SUP-203,2614,763,1123,0,14
2024-01-01,SKU-10455,SUP-205,642,220,1053,0,3
2024-01-01,SKU-10456,SUP-240,178,319,892,892,11
2024-01-01,SKU-10457,SUP-227,2137,771,528,0,3
2024-01-01,SKU-10458,SUP-217,274,431,1288,1288,14
2024-01-01,SKU-10459,SUP-202,771,399,1444,0,3
2024-01-01,SKU-10460,SUP-200,877,615,1439,0,3
2024-01-01,SKU-10461,SUP-221,2124,207,1344,0,10
2024-01-01,SKU-10462,SUP-249,134,584,1958,1958,10
2024-01-01,SKU-10463,SUP-208,2785,347,776,0,10
2024-01-01,SKU-10464,SUP-240,1931,427,935,0,5
2024-01-01,SKU-10465,SUP-216,1477,762,941,0,7
2024-01-01,SKU-10466,SUP-210,769,551,1019,0,12
2024-01-01,SKU-10467,SUP-247,1553,567,1743,0,3
2024-01-01,SKU-10468,SUP-228,1201,559,1420,0,11
2024-01-01,SKU-10469,SUP-235,2552,581,1335,0,11
2024-01-01,SKU-10470,SUP-245,2185,318,689,0,4
2024-01-01,SKU-10471,SUP-227,1752,687,1269,0,8
2024-01-01,SKU-10472,SUP-235,776,487,1811,0,14
2024-01-01,SKU-10473,SUP-200,1329,721,1282,0,3
2024-01-01,SKU-10474,SUP-207,967,323,1484,0,4
2024-01-01,SKU-10475,SUP-204,2896,634,1185,0,3
2024-01-01,SKU-10476,SUP-244,2228,421,538,0,3
2024-01-01,SKU-10477,SUP-209,852,348,1920,0,7
2024-01-01,SKU-10478,SUP-234,1972,559,737,0,9
2024-01-01,SKU-10479,SUP-202,667,434,1868,0,8
2024-01-01,SKU-10480,SUP-223,831,412,962,0,6
2024-01-01,SKU-10481,SUP-237,323,662,1930,1930,10
2024-01-01,SKU-10482,SUP-235,1136,620,1876,0,10
2024-01-01,SKU-10483,SUP-209,487,218,522,0,9
2024-01-01,SKU-10484,SUP-227,2135,480,1651,0,7
2024-01-01,SKU-10485,SUP-208,1089,561,1709,0,10
2024-01-01,SKU-10486,SUP-202,2159,460,1014,0,3
2024-01-01,SKU-10487,SUP-219,1910,682,1747,0,12
2024-01-01,SKU-10488,SUP-223,2601,604,801,0,9
2024-01-01,SKU-10489,SUP-202,1779,311,1536,0,11
2024-01-01,SKU-10490,SUP-222,2552,433,1101,0,12
2024-01-01,SKU-10491,SUP-213,2692,408,1537,0,11
2024-01-01,SKU-10492,SUP-243,2655,410,1624,0,12
2024-01-01,SKU-10493,SUP-215,2159,580,1655,0,6
2024-01-01,SKU-10494,SUP-242,1996,426,1677,0,7
2024-01-01,SKU-10495,SUP-206,1529,604,701,0,8
2024-01-01,SKU-10496,SUP-222,1829,219,772,0,9
2024-01-01,SKU-10497,SUP-249,2717,420,1025,0,5
2024-01-01,SKU-10498,SUP-235,371,699,1399,1399,10
2024-01-01,SKU-10499,SUP-226,2880,361,1093,0,5
2024-01-02,SKU-10000,SUP-240,2313,518,710,0,8
2024-01-02,SKU-10001,SUP-207,670,275,1041,0,12
2024-01-02,SKU-10002,SUP-201,1007,218,931,0,6
2024-01-02,SKU-10003,SUP-247,1399,382,980,0,4
2024-01-02,SKU-10004,SUP-217,835,312,1262,0,14
2024-01-02,SKU-10005,SUP-215,2950,317,660,0,3
2024-01-02,SKU-10006,SUP-214,293,246,898,0,8
2024-01-02,SKU-10007,SUP-208,1650,323,574,0,9
2024-01-02,SKU-10008,SUP-247,2260,599,1336,0,11
2024-01-02,SKU-10009,SUP-206,548,337,549,0,5
2024-01-02,SKU-10010,SUP-243,991,453,1209,0,3
2024-01-02,SKU-10011,SUP-247,2006,625,1046,0,12
2024-01-02,SKU-10012,SUP-234,600,248,1416,0,12
2024-01-02,SKU-10013,SUP-205,815,555,1783,0,9
2024-01-02,SKU-10014,SUP-237,1007,512,1111,0,8
2024-01-02,SKU-10015,SUP-227,2985,563,687,0,11
2024-01-02,SKU-10016,SUP-202,1731,607,1375,0,12
2024-01-02,SKU-10017,SUP-201,2550,419,1402,0,5
2024-01-02,SKU-10018,SUP-205,2119,599,1705,0,12
2024-01-02,SKU-10019,SUP-213,235,755,1340,1340,6
2024-01-02,SKU-10020,SUP-214,1763,795,749,0,13
2024-01-02,SKU-10021,SUP-232,1585,395,1189,0,3
2024-01-02,SKU-10022,SUP-238,2164,269,1138,0,4
2024-01-02,SKU-10023,SUP-201,667,341,1836,0,7
2024-01-02,SKU-10024,SUP-235,2512,281,1654,0,9
2024-01-02,SKU-10025,SUP-212,1856,570,1352,0,14
2024-01-02,SKU-10026,SUP-245,2552,689,1516,0,9
2024-01-02,SKU-10027,SUP-241,678,792,1072,1072,4
2024-01-02,SKU-10028,SUP-244,2195,622,676,0,3
2024-01-02,SKU-10029,SUP-234,1683,776,1341,0,7
2024-01-02,SKU-10030,SUP-226,1660,311,1580,0,4
2024-01-02,SKU-10031,SUP-214,2981,343,934,0,9
2024-01-02,SKU-10032,SUP-228,612,493,1070,0,12
2024-01-02,SKU-10033,SUP-237,661,760,1459,1459,9
2024-01-02,SKU-10034,SUP-217,2475,353,882,0,6
2024-01-02,SKU-10035,SUP-200,1942,413,875,0,10
2024-01-02,SKU-10036,SUP-248,2350,580,1500,0,10
2024-01-02,SKU-10037,SUP-210,2241,225,1380,0,4
2024-01-02,SKU-10038,SUP-244,1805,243,1620,0,12
2024-01-02,SKU-10039,SUP-227,1132,635,1100,0,13
2024-01-02,SKU-10040,SUP-221,1284,703,767,0,12
2024-01-02,SKU-10041,SUP-217,60,363,984,984,7
2024-01-02,SKU-10042,SUP-209,2658,758,737,0,10
2024-01-02,SKU-10043,SUP-213,1326,667,1977,0,14
2024-01-02,SKU-10044,SUP-248,2601,586,1376,0,5
2024-01-02,SKU-10045,SUP-221,271,239,985,0,3
2024-01-02,SKU-10046,SUP-206,2307,719,1112,0,14
2024-01-02,SKU-10047,SUP-205,697,459,1489,0,8
2024-01-02,SKU-10048,SUP-224,2568,743,1148,0,14
2024-01-02,SKU-10049,SUP-206,2042,215,1652,0,9
2024-01-02,SKU-10050,SUP-222,1118,468,1685,0,6
2024-01-02,SKU-10051,SUP-222,945,705,746,0,13
2024-01-02,SKU-10052,SUP-238,1575,552,695,0,11
2024-01-02,SKU-10053,SUP-216,1971,426,1200,0,14
2024-01-02,SKU-10054,SUP-202,251,685,1957,1957,8
2024-01-02,SKU-10055,SUP-246,2367,576,1918,0,4
2024-01-02,SKU-10056,SUP-229,1419,656,1224,0,10
2024-01-02,SKU-10057,SUP-234,1253,787,975,0,12
2024-01-02,SKU-10058,SUP-207,2336,240,806,0,4
2024-01-02,SKU-10059,SUP-224,1400,478,1699,0,8
2024-01-02,SKU-10060,SUP-205,2422,488,1223,0,4
2024-01-02,SKU-10061,SUP-235,1172,653,700,0,6
2024-01-02,SKU-10062,SUP-218,220,390,1015,1015,12
2024-01-02,SKU-10063,SUP-240,2055,342,1714,0,7
2024-01-02,SKU-10064,SUP-239,2386,501,959,0,3
2024-01-02,SKU-10065,SUP-223,525,406,709,0,5
2024-01-02,SKU-10066,SUP-236,669,553,1387,0,8
2024-01-02,SKU-10067,SUP-212,139,700,1339,1339,5
2024-01-02,SKU-10068,SUP-245,1802,706,1095,0,3
2024-01-02,SKU-10069,SUP-204,295,469,653,653,8
2024-01-02,SKU-10070,SUP-202,1819,625,1798,0,11
2024-01-02,SKU-10071,SUP-242,2431,262,1596,0,13
2024-01-02,SKU-10072,SUP-214,1689,707,1286,0,6
2024-01-02,SKU-10073,SUP-249,384,636,1175,1175,10
2024-01-02,SKU-10074,SUP-218,2659,464,819,0,3
2024-01-02,SKU-10075,SUP-205,2967,402,1320,0,5
2024-01-02,SKU-10076,SUP-214,2513,267,1487,0,10
2024-01-02,SKU-10077,SUP-206,2635,797,1650,0,9
2024-01-02,SKU-10078,SUP-224,2640,631,767,0,5
2024-01-02,SKU-10079,SUP-217,834,693,1992,0,7
2024-01-02,SKU-10080,SUP-229,1439,475,1512,0,11
2024-01-02,SKU-10081,SUP-240,2018,234,1476,0,4
2024-01-02,SKU-10082,SUP-223,780,207,1824,0,9
2024-01-02,SKU-10083,SUP-210,1513,637,673,0,11
2024-01-02,SKU-10084,SUP-223,748,605,731,0,7
2024-01-02,SKU-10085,SUP-222,1699,704,678,0,6
2024-01-02,SKU-10086,SUP-213,1909,739,1271,0,8
2024-01-02,SKU-10087,SUP-242,2220,691,693,0,10
2024-01-02,SKU-10088,SUP-217,1227,560,1610,0,8
2024-01-02,SKU-10089,SUP-244,2369,461,1229,0,13
2024-01-02,SKU-10090,SUP-243,1509,561,1972,0,11
2024-01-02,SKU-10091,SUP-241,2196,623,641,0,5
2024-01-02,SKU-10092,SUP-204,1513,248,1825,0,3
2024-01-02,SKU-10093,SUP-238,1211,754,903,0,14
2024-01-02,SKU-10094,SUP-240,676,540,1203,0,12
2024-01-02,SKU-10095,SUP-210,1472,581,732,0,11
2024-01-02,SKU-10096,SUP-234,1469,752,1355,0,7
2024-01-02,SKU-10097,SUP-246,2996,382,1564,0,9
2024-01-02,SKU-10098,SUP-215,492,693,1406,1406,3
2024-01-02,SKU-10099,SUP-210,36,783,955,955,7
2024-01-02,SKU-10100,SUP-229,1251,644,1763,0,3
2024-01-02,SKU-10101,SUP-224,2728,449,1976,0,10
2024-01-02,SKU-10102,SUP-217,893,630,1226,0,3
2024-01-02,SKU-10103,SUP-240,1777,523,1489,0,3
2024-01-02,SKU-10104,SUP-244,2787,684,911,0,10
2024-01-02,SKU-10105,SUP-235,1125,531,1901,0,5
2024-01-02,SKU-10106,SUP-214,2844,304,701,0,4
2024-01-02,SKU-10107,SUP-243,1922,465,1409,0,4
2024-01-02,SKU-10108,SUP-220,556,576,1270,1270,6
2024-01-02,SKU-10109,SUP-249,2561,713,886,0,10
2024-01-02,SKU-10110,SUP-249,2394,467,918,0,13
2024-01-02,SKU-10111,SUP-203,1956,556,1736,0,3
2024-01-02,SKU-10112,SUP-214,1259,607,1817,0,14
2024-01-02,SKU-10113,SUP-202,2388,619,1110,0,9
2024-01-02,SKU-10114,SUP-220,2162,229,1711,0,14
2024-01-02,SKU-10115,SUP-225,2013,650,694,0,14
2024-01-02,SKU-10116,SUP-217,3043,262,522,0,10
2024-01-02,SKU-10117,SUP-204,2730,317,1903,0,3
2024-01-02,SKU-10118,SUP-213,2067,639,1432,0,9
2024-01-02,SKU-10119,SUP-236,2588,392,1058,0,6
2024-01-02,SKU-10120,SUP-245,1838,594,1316,0,3
2024-01-02,SKU-10121,SUP-220,1920,524,1915,0,4
2024-01-02,SKU-10122,SUP-213,1540,230,1911,0,3
2024-01-02,SKU-10123,SUP-241,1988,575,1867,0,13
2024-01-02,SKU-10124,SUP-231,2241,354,1953,0,8
2024-01-02,SKU-10125,SUP-225,417,461,624,624,7
2024-01-02,SKU-10126,SUP-241,531,324,669,0,14
2024-01-02,SKU-10127,SUP-229,2858,400,868,0,13
2024-01-02,SKU-10128,SUP-209,2528,699,608,0,8
2024-01-02,SKU-10129,SUP-216,94,364,804,804,4
2024-01-02,SKU-10130,SUP-208,384,578,842,842,5
2024-01-02,SKU-10131,SUP-215,1625,615,1632,0,5
2024-01-02,SKU-10132,SUP-247,795,582,1503,0,7
2024-01-02,SKU-10133,SUP-235,264,558,1335,1335,5
2024-01-02,SKU-10134,SUP-234,1751,682,1408,0,4
2024-01-02,SKU-10135,SUP-216,2335,298,603,0,8
2024-01-02,SKU-10136,SUP-247,1918,364,1498,0,7
2024-01-02,SKU-10137,SUP-237,2718,716,1156,0,7
2024-01-02,SKU-10138,SUP-227,2260,263,1614,0,7
2024-01-02,SKU-10139,SUP-237,2034,758,1663,0,8
2024-01-02,SKU-10140,SUP-225,2612,383,1543,0,11
2024-01-02,SKU-10141,SUP-223,657,781,1382,1382,5
2024-01-02,SKU-10142,SUP-214,733,781,1522,1522,9
2024-01-02,SKU-10143,SUP-208,1284,786,1940,0,10
2024-01-02,SKU-10144,SUP-232,2547,564,662,0,11
2024-01-02,SKU-10145,SUP-231,1903,536,1380,0,3
2024-01-02,SKU-10146,SUP-205,898,522,942,0,7
2024-01-02,SKU-10147,SUP-248,1133,313,979,0,8
2024-01-02,SKU-10148,SUP-203,1834,765,1405,0,12
2024-01-02,SKU-10149,SUP-207,2413,476,1727,0,4
2024-01-02,SKU-10150,SUP-209,782,256,1826,0,5
2024-01-02,SKU-10151,SUP-240,0,463,1293,1293,3
2024-01-02,SKU-10152,SUP-210,518,778,1588,1588,6
2024-01-02,SKU-10153,SUP-243,82,200,1410,1410,7
2024-01-02,SKU-10154,SUP-227,102,387,1651,1651,11
2024-01-02,SKU-10155,SUP-238,323,393,1202,1202,10
2024-01-02,SKU-10156,SUP-204,793,459,913,0,8
2024-01-02,SKU-10157,SUP-224,1129,783,1409,0,14
2024-01-02,SKU-10158,SUP-224,2142,244,582,0,13
2024-01-02,SKU-10159,SUP-238,447,265,1435,0,3
2024-01-02,SKU-10160,SUP-229,2472,557,1711,0,4
2024-01-02,SKU-10161,SUP-233,545,383,610,0,14
2024-01-02,SKU-10162,SUP-216,1411,650,1403,0,9
2024-01-02,SKU-10163,SUP-235,979,766,1550,0,8
2024-01-02,SKU-10164,SUP-200,2913,520,1412,0,11
2024-01-02,SKU-10165,SUP-243,1830,732,1926,0,7
2024-01-02,SKU-10166,SUP-246,1410,536,682,0,9
2024-01-02,SKU-10167,SUP-207,2697,209,1979,0,8
2024-01-02,SKU-10168,SUP-243,1619,213,1701,0,14
2024-01-02,SKU-10169,SUP-234,1085,607,1346,0,8
2024-01-02,SKU-10170,SUP-248,1178,404,1582,0,9
2024-01-02,SKU-10171,SUP-217,2998,489,1349,0,10
2024-01-02,SKU-10172,SUP-249,332,274,1372,0,14
2024-01-02,SKU-10173,SUP-241,1513,353,1619,0,8
2024-01-02,SKU-10174,SUP-221,2425,287,1317,0,10
2024-01-02,SKU-10175,SUP-207,1985,524,1439,0,11
2024-01-02,SKU-10176,SUP-218,1871,776,636,0,13
2024-01-02,SKU-10177,SUP-227,1747,340,1606,0,3
2024-01-02,SKU-10178,SUP-210,185,767,1190,1190,7
2024-01-02,SKU-10179,SUP-229,2563,374,522,0,7
2024-01-02,SKU-10180,SUP-200,323,300,1428,0,10
2024-01-02,SKU-10181,SUP-246,616,651,930,930,11
2024-01-02,SKU-10182,SUP-246,1756,492,1309,0,3
2024-01-02,SKU-10183,SUP-216,1207,739,1523,0,11
2024-01-02,SKU-10184,SUP-232,1471,695,726,0,14
2024-01-02,SKU-10185,SUP-248,871,654,1536,0,4
2024-01-02,SKU-10186,SUP-211,2874,230,1397,0,11
2024-01-02,SKU-10187,SUP-232,379,299,1120,0,9
2024-01-02,SKU-10188,SUP-206,1193,462,773,0,5
2024-01-02,SKU-10189,SUP-240,1110,348,1039,0,10
2024-01-02,SKU-10190,SUP-219,877,555,1775,0,13
2024-01-02,SKU-10191,SUP-240,2430,512,548,0,8
2024-01-02,SKU-10192,SUP-232,2127,764,1567,0,7
2024-01-02,SKU-10193,SUP-238,656,301,1367,0,12
2024-01-02,SKU-10194,SUP-212,659,310,1113,0,3
2024-01-02,SKU-10195,SUP-209,982,740,670,0,11
2024-01-02,SKU-10196,SUP-223,735,387,1357,0,8
2024-01-02,SKU-10197,SUP-248,200,664,603,603,14
2024-01-02,SKU-10198,SUP-210,2903,701,674,0,11
2024-01-02,SKU-10199,SUP-234,1713,590,1164,0,3
2024-01-02,SKU-10200,SUP-249,2259,211,1219,0,13
2024-01-02,SKU-10201,SUP-233,2459,427,1122,0,5
2024-01-02,SKU-10202,SUP-200,490,424,1482,0,11
2024-01-02,SKU-10203,SUP-238,1577,413,1582,0,6
2024-01-02,SKU-10204,SUP-220,631,425,911,0,14
2024-01-02,SKU-10205,SUP-231,2691,303,892,0,9
2024-01-02,SKU-10206,SUP-201,1906,633,1854,0,14
2024-01-02,SKU-10207,SUP-207,363,770,1613,1613,14
2024-01-02,SKU-10208,SUP-223,2557,224,1917,0,13
2024-01-02,SKU-10209,SUP-219,2381,267,1506,0,14
2024-01-02,SKU-10210,SUP-215,2089,248,1063,0,8
2024-01-02,SKU-10211,SUP-203,259,758,658,658,11
2024-01-02,SKU-10212,SUP-215,776,204,860,0,13
2024-01-02,SKU-10213,SUP-236,2411,621,514,0,12
2024-01-02,SKU-10214,SUP-205,2449,652,1913,0,8
2024-01-02,SKU-10215,SUP-205,2749,501,1746,0,5
2024-01-02,SKU-10216,SUP-246,1110,292,1019,0,14
2024-01-02,SKU-10217,SUP-231,494,360,830,0,4
2024-01-02,SKU-10218,SUP-204,1596,691,771,0,6
2024-01-02,SKU-10219,SUP-248,1999,289,945,0,11
2024-01-02,SKU-10220,SUP-234,1355,556,773,0,5
2024-01-02,SKU-10221,SUP-249,2111,353,1913,0,6
2024-01-02,SKU-10222,SUP-208,618,770,624,624,4
2024-01-02,SKU-10223,SUP-208,1326,444,1347,0,4
2024-01-02,SKU-10224,SUP-242,1046,340,861,0,10
2024-01-02,SKU-10225,SUP-230,2607,694,1332,0,13
2024-01-02,SKU-10226,SUP-235,1110,386,1253,0,8
2024-01-02,SKU-10227,SUP-210,2219,243,636,0,7
2024-01-02,SKU-10228,SUP-216,2249,711,1679,0,12
2024-01-02,SKU-10229,SUP-233,2281,521,955,0,13
2024-01-02,SKU-10230,SUP-238,2924,354,1388,0,5
2024-01-02,SKU-10231,SUP-227,1815,464,1961,0,10
2024-01-02,SKU-10232,SUP-213,748,698,628,0,11
2024-01-02,SKU-10233,SUP-234,2763,603,1128,0,5
2024-01-02,SKU-10234,SUP-248,2934,473,1184,0,6
2024-01-02,SKU-10235,SUP-246,891,281,823,0,3
2024-01-02,SKU-10236,SUP-244,2326,257,653,0,6
2024-01-02,SKU-10237,SUP-212,1367,240,604,0,7
2024-01-02,SKU-10238,SUP-245,2048,553,1515,0,11
2024-01-02,SKU-10239,SUP-219,2898,455,1150,0,10
2024-01-02,SKU-10240,SUP-225,972,787,781,0,5
2024-01-02,SKU-10241,SUP-242,2516,398,1826,0,9
2024-01-02,SKU-10242,SUP-241,2507,604,961,0,6
2024-01-02,SKU-10243,SUP-223,2920,283,1922,0,4
2024-01-02,SKU-10244,SUP-228,2749,420,1052,0,5
2024-01-02,SKU-10245,SUP-233,106,757,1423,1423,11
2024-01-02,SKU-10246,SUP-228,516,470,920,0,3
2024-01-02,SKU-10247,SUP-207,2828,479,1806,0,10
2024-01-02,SKU-10248,SUP-215,2118,735,1527,0,5
2024-01-02,SKU-10249,SUP-214,276,478,1376,1376,7
2024-01-02,SKU-10250,SUP-204,922,708,1199,0,8
2024-01-02,SKU-10251,SUP-221,1387,590,1608,0,6
2024-01-02,SKU-10252,SUP-201,1555,541,1343,0,8
2024-01-02,SKU-10253,SUP-237,1592,505,1201,0,7
2024-01-02,SKU-10254,SUP-235,2652,610,705,0,11
2024-01-02,SKU-10255,SUP-214,482,246,1003,0,8
2024-01-02,SKU-10256,SUP-237,259,471,1437,1437,12
2024-01-02,SKU-10257,SUP-214,2233,679,509,0,8
2024-01-02,SKU-10258,SUP-200,2713,759,935,0,11
2024-01-02,SKU-10259,SUP-204,1706,301,1252,0,3
2024-01-02,SKU-10260,SUP-245,1297,280,988,0,10
2024-01-02,SKU-10261,SUP-240,185,295,1946,1946,13
2024-01-02,SKU-10262,SUP-203,1011,366,1008,0,11
2024-01-02,SKU-10263,SUP-214,808,340,1081,0,8
2024-01-02,SKU-10264,SUP-204,1450,444,1860,0,3
2024-01-02,SKU-10265,SUP-202,1117,374,608,0,9
2024-01-02,SKU-10266,SUP-221,226,673,1623,1623,6
2024-01-02,SKU-10267,SUP-204,1982,242,1942,0,10
2024-01-02,SKU-10268,SUP-232,115,469,1173,1173,9
2024-01-02,SKU-10269,SUP-215,2022,367,838,0,7
2024-01-02,SKU-10270,SUP-217,2381,535,889,0,10
2024-01-02,SKU-10271,SUP-242,571,682,1158,1158,14
2024-01-02,SKU-10272,SUP-231,970,657,1612,0,6
2024-01-02,SKU-10273,SUP-213,558,575,1545,1545,5
2024-01-02,SKU-10274,SUP-234,344,718,1729,1729,10
2024-01-02,SKU-10275,SUP-208,366,794,1702,1702,4
2024-01-02,SKU-10276,SUP-246,537,323,612,0,14
2024-01-02,SKU-10277,SUP-236,2418,482,639,0,3
2024-01-02,SKU-10278,SUP-236,570,268,617,0,10
2024-01-02,SKU-10279,SUP-230,1429,688,518,0,8
2024-01-02,SKU-10280,SUP-215,2289,649,1058,0,9
2024-01-02,SKU-10281,SUP-230,527,340,1607,0,8
2024-01-02,SKU-10282,SUP-226,2534,414,714,0,5
2024-01-02,SKU-10283,SUP-212,171,676,1259,1259,6
2024-01-02,SKU-10284,SUP-206,1887,560,1068,0,10
2024-01-02,SKU-10285,SUP-206,2372,401,516,0,4
2024-01-02,SKU-10286,SUP-242,570,524,1935,0,11
2024-01-02,SKU-10287,SUP-227,2066,673,1991,0,11
2024-01-02,SKU-10288,SUP-222,2056,586,1277,0,4
2024-01-02,SKU-10289,SUP-227,1978,785,665,0,8
2024-01-02,SKU-10290,SUP-226,213,418,1168,1168,8
2024-01-02,SKU-10291,SUP-229,2188,347,1631,0,5
2024-01-02,SKU-10292,SUP-246,598,613,1832,1832,4
2024-01-02,SKU-10293,SUP-203,1262,272,980,0,8
2024-01-02,SKU-10294,SUP-243,763,258,1007,0,4
2024-01-02,SKU-10295,SUP-241,454,794,1677,1677,11
2024-01-02,SKU-10296,SUP-241,2431,278,1838,0,8
2024-01-02,SKU-10297,SUP-206,548,447,1367,0,4
2024-01-02,SKU-10298,SUP-203,2611,483,1972,0,3
2024-01-02,SKU-10299,SUP-225,336,206,1316,0,11
2024-01-02,SKU-10300,SUP-246,50,619,1596,1596,12
2024-01-02,SKU-10301,SUP-221,2405,569,553,0,4
2024-01-02,SKU-10302,SUP-206,1847,326,1932,0,14
2024-01-02,SKU-10303,SUP-215,457,578,572,572,13
2024-01-02,SKU-10304,SUP-212,1315,242,876,0,11
2024-01-02,SKU-10305,SUP-212,2345,568,1256,0,9
2024-01-02,SKU-10306,SUP-234,1218,774,1236,0,11
2024-01-02,SKU-10307,SUP-228,1460,498,1443,0,4
2024-01-02,SKU-10308,SUP-208,2454,513,1684,0,13
2024-01-02,SKU-10309,SUP-227,1614,503,1861,0,8
2024-01-02,SKU-10310,SUP-211,2850,363,1966,0,10
2024-01-02,SKU-10311,SUP-217,2507,693,989,0,3
2024-01-02,SKU-10312,SUP-229,2601,494,1892,0,14
2024-01-02,SKU-10313,SUP-215,2934,748,1148,0,4
2024-01-02,SKU-10314,SUP-204,595,644,862,862,13
2024-01-02,SKU-10315,SUP-228,1231,451,1858,0,14
2024-01-02,SKU-10316,SUP-235,19,384,1728,1728,6
2024-01-02,SKU-10317,SUP-206,222,772,1374,1374,8
2024-01-02,SKU-10318,SUP-203,2232,406,1652,0,9
2024-01-02,SKU-10319,SUP-241,978,584,1561,0,7
2024-01-02,SKU-10320,SUP-234,1001,220,741,0,9
2024-01-02,SKU-10321,SUP-200,2803,795,1302,0,6
2024-01-02,SKU-10322,SUP-205,35,395,639,639,14
2024-01-02,SKU-10323,SUP-248,2445,734,776,0,12
2024-01-02,SKU-10324,SUP-215,2174,352,1834,0,9
2024-01-02,SKU-10325,SUP-210,1607,376,1885,0,12
2024-01-02,SKU-10326,SUP-226,2963,296,1380,0,7
2024-01-02,SKU-10327,SUP-231,2928,205,1510,0,5
2024-01-02,SKU-10328,SUP-230,659,460,1949,0,9
2024-01-02,SKU-10329,SUP-213,2613,670,913,0,11
2024-01-02,SKU-10330,SUP-225,2930,438,1152,0,6
2024-01-02,SKU-10331,SUP-203,492,244,1924,0,9
2024-01-02,SKU-10332,SUP-210,576,217,1161,0,8
2024-01-02,SKU-10333,SUP-224,265,434,915,915,12
2024-01-02,SKU-10334,SUP-200,486,314,1431,0,4
2024-01-02,SKU-10335,SUP-224,1859,210,705,0,9
2024-01-02,SKU-10336,SUP-216,2417,326,646,0,8
2024-01-02,SKU-10337,SUP-229,446,562,636,636,3
2024-01-02,SKU-10338,SUP-218,38,374,1501,1501,3
2024-01-02,SKU-10339,SUP-227,2008,698,640,0,8
2024-01-02,SKU-10340,SUP-244,1985,438,704,0,3
2024-01-02,SKU-10341,SUP-246,282,516,1424,1424,9
2024-01-02,SKU-10342,SUP-235,2782,481,516,0,9
2024-01-02,SKU-10343,SUP-242,1360,504,1974,0,9
2024-01-02,SKU-10344,SUP-245,1426,302,1320,0,3
2024-01-02,SKU-10345,SUP-231,1867,728,670,0,11
2024-01-02,SKU-10346,SUP-209,221,406,1040,1040,7
2024-01-02,SKU-10347,SUP-212,2161,579,1667,0,11
2024-01-02,SKU-10348,SUP-218,2826,292,1004,0,8
2024-01-02,SKU-10349,SUP-213,2448,398,1217,0,5
2024-01-02,SKU-10350,SUP-203,759,338,1441,0,11
2024-01-02,SKU-10351,SUP-237,1262,759,693,0,10
2024-01-02,SKU-10352,SUP-247,2754,384,791,0,14
2024-01-02,SKU-10353,SUP-234,2272,248,1184,0,4
2024-01-02,SKU-10354,SUP-203,2993,756,834,0,6
2024-01-02,SKU-10355,SUP-247,2020,522,502,0,8
2024-01-02,SKU-10356,SUP-220,242,239,558,0,9
2024-01-02,SKU-10357,SUP-203,2670,706,1342,0,12
2024-01-02,SKU-10358,SUP-203,2752,613,1758,0,4
2024-01-02,SKU-10359,SUP-237,1166,547,1170,0,14
2024-01-02,SKU-10360,SUP-230,1588,703,1218,0,11
2024-01-02,SKU-10361,SUP-232,1978,400,749,0,12
2024-01-02,SKU-10362,SUP-233,1937,628,1306,0,12
2024-01-02,SKU-10363,SUP-210,2666,740,1070,0,9
2024-01-02,SKU-10364,SUP-203,1298,419,1424,0,12
2024-01-02,SKU-10365,SUP-232,2492,775,1357,0,6
2024-01-02,SKU-10366,SUP-205,537,644,1792,1792,13
2024-01-02,SKU-10367,SUP-211,133,719,1115,1115,13
2024-01-02,SKU-10368,SUP-204,1963,436,1454,0,4
2024-01-02,SKU-10369,SUP-238,1639,499,894,0,3
2024-01-02,SKU-10370,SUP-204,2600,570,1357,0,9
2024-01-02,SKU-10371,SUP-243,711,568,883,0,8
2024-01-02,SKU-10372,SUP-215,2669,328,1489,0,14
2024-01-02,SKU-10373,SUP-225,946,785,1498,0,7
2024-01-02,SKU-10374,SUP-207,968,679,1386,0,8
2024-01-02,SKU-10375,SUP-236,2083,539,703,0,3
2024-01-02,SKU-10376,SUP-215,497,774,1033,1033,8
2024-01-02,SKU-10377,SUP-237,415,790,1327,1327,10
2024-01-02,SKU-10378,SUP-238,1858,416,555,0,13
2024-01-02,SKU-10379,SUP-202,459,276,729,0,4
2024-01-02,SKU-10380,SUP-239,2426,749,1187,0,13
2024-01-02,SKU-10381,SUP-205,1781,290,979,0,12
2024-01-02,SKU-10382,SUP-226,1508,550,1923,0,3
2024-01-02,SKU-10383,SUP-242,2990,700,1302,0,8
